[22:52:11] [main/INFO]: ModLauncher running: args [--username, Mirakuru_Myuujik, --version, forge-47.4.0, --gameDir, V:\Minecraft Schenanigans\Curseforge\Instances\Gregtech Reverberating Nexus, --assetsDir, V:\Minecraft Schenanigans\Curseforge\Install\assets, --assetIndex, 5, --uuid, 9650f2624ceb415cb0e03dca0f42f782, --accessToken, ????????, --clientId, d7bde2-49c390-ec9922-4156d1-d7fa60, --xuid, 2535457944480846, --userType, msa, --versionType, release, --width, 1024, --height, 768, --quickPlayPath, V:\Minecraft Schenanigans\Curseforge\Quickplay\8dacfa6e-cd53-4e94-9869-c2e68476f0eb.json, , , , --launchTarget, forgeclient, --fml.forgeVersion, 47.4.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[22:52:11] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.17 by Eclipse Adoptium; OS Windows 11 arch amd64 version 10.0
[22:52:12] [main/INFO]: Loading ImmediateWindowProvider fmlearlywindow
[22:52:12] [main/INFO]: Trying GL version 4.6
[22:52:12] [main/INFO]: Requested GL version 4.6 got version 4.6
[22:52:12] [main/INFO]: LOADING STAGE 1 - Services Initializing
[22:52:12] [main/INFO]: LOADING STAGE <Services Initializing> elapsed 3 ms
[22:52:12] [main/INFO]: LOADING STAGE 2 - Services Loading
[22:52:12] [main/INFO]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/V:/Minecraft%20Schenanigans/Curseforge/Install/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%23100!/ Service=ModLauncher Env=CLIENT
[22:52:12] [main/INFO]: LOADING STAGE <Services Loading> elapsed 65 ms
[22:52:12] [main/INFO]: LOADING STAGE 3 - Mod Scanning
[22:52:12] [pool-2-thread-1/INFO]: GL info: AMD Radeon RX 6600 XT GL version 4.6.0 Core Profile Context 25.12.1.251128, ATI Technologies Inc.
[22:52:23] [pool-4-thread-1/INFO]: LOADING STAGE <Vanilla Bootstrap Start> elapsed 1373 ms
[22:52:23] [pool-4-thread-1/INFO]: LOADING STAGE 8 - Loading User / Options
[22:52:24] [pool-4-thread-1/WARN]: @Redirect conflict. Skipping mixins.redirected_forge_1.20.1.json:net.minecraft.world.level.block.piston.PistonStructureResolverMixin->@Redirect::redirectDirections()[Lnet/minecraft/core/Direction; with priority 10, already redirected by lithium.mixins.json:alloc.enum_values.piston_handler.PistonHandlerMixin->@Redirect::removeAllocation()[Lnet/minecraft/core/Direction; with priority 1000
[22:52:24] [pool-4-thread-1/WARN]: @Inject(@At("INVOKE_ASSIGN")) Shift.BY=2 on refurbished_furniture.common.mixins.json:LevelChunkMixin::handler$ehe000$refurbishedFurniture$AfterRemoveBlockEntity exceeds the maximum allowed value: 0. Increase the value of maxShiftBy to suppress this warning.
[22:52:25] [pool-4-thread-1/WARN]: @Inject(@At("INVOKE")) Shift.BY=2 on accessories-common.mixins.json:NbtCompoundMixin::handler$bkh000$adjustCheckForListVariants exceeds the maximum allowed value: 0. Increase the value of maxShiftBy to suppress this warning.
[22:52:25] [pool-4-thread-1/WARN]: Static binding violation: PRIVATE @Overwrite method m_47505_ in modernfix-common.mixins.json:perf.remove_biome_temperature_cache.BiomeMixin cannot reduce visibiliy of PUBLIC target method, visibility will be upgraded.
[22:52:25] [pool-4-thread-1/WARN]: Method overwrite conflict for m_47505_ in lithium.mixins.json:world.temperature_cache.BiomeMixin, previously written by org.embeddedt.modernfix.common.mixin.perf.remove_biome_temperature_cache.BiomeMixin. Skipping method.
[22:52:26] [pool-4-thread-1/WARN]: Unable to find class com.simibubi.create.foundation.ponder.PonderWorld. Integration with PonderJS disabled.
[22:52:26] [Render thread/WARN]: Static binding violation: PRIVATE @Overwrite method m_166786_ in embeddium.mixins.json:features.render.immediate.buffer_builder.sorting.BufferBuilderMixin cannot reduce visibiliy of PUBLIC target method, visibility will be upgraded.
[22:52:26] [Render thread/INFO]: LOADING STAGE <Loading User / Options> elapsed 2763 ms
[22:52:26] [Render thread/INFO]: LOADING STAGE 9 - Minecraft Client Initialization
[22:52:26] [Render thread/WARN]: Assets URL 'union:/V:/Minecraft%20Schenanigans/Curseforge/Install/libraries/net/minecraft/client/1.20.1-20230612.114412/client-1.20.1-20230612.114412-srg.jar%23499!/assets/.mcassetsroot' uses unexpected schema
[22:52:26] [Render thread/WARN]: Assets URL 'union:/V:/Minecraft%20Schenanigans/Curseforge/Install/libraries/net/minecraft/client/1.20.1-20230612.114412/client-1.20.1-20230612.114412-srg.jar%23499!/data/.mcassetsroot' uses unexpected schema
[22:52:26] [Render thread/INFO]: Environment: authHost='https://authserver.mojang.com', accountsHost='https://api.mojang.com', sessionHost='https://sessionserver.mojang.com', servicesHost='https://api.minecraftservices.com', name='PROD'
[22:52:27] [Render thread/INFO]: Setting user: Mirakuru_Myuujik
[22:52:27] [Render thread/INFO]: Bypassed Mojang DFU
[22:52:27] [Render thread/INFO]: BeforeConstant is searching for constants in method with descriptor (Lnet/minecraft/network/chat/Component;Lnet/minecraft/client/GuiMessageTag;)V
[22:52:27] [Render thread/INFO]:   BeforeConstant found STRING constant: value = , stringValue = null
[22:52:27] [Render thread/INFO]:     BeforeConstant found a matching constant TYPE at ordinal 0
[22:52:27] [Render thread/INFO]:       BeforeConstant found LdcInsn 
[22:52:27] [Render thread/INFO]:   BeforeConstant found STRING constant: value = \\r, stringValue = null
[22:52:27] [Render thread/INFO]:     BeforeConstant found a matching constant TYPE at ordinal 1
[22:52:27] [Render thread/INFO]:       BeforeConstant found LdcInsn \\r
[22:52:27] [Render thread/INFO]:   BeforeConstant found STRING constant: value = 
, stringValue = null
[22:52:27] [Render thread/INFO]:     BeforeConstant found a matching constant TYPE at ordinal 2
[22:52:27] [Render thread/INFO]:       BeforeConstant found LdcInsn 

[22:52:27] [Render thread/INFO]:   BeforeConstant found STRING constant: value = \\n, stringValue = null
[22:52:27] [Render thread/INFO]:     BeforeConstant found a matching constant TYPE at ordinal 3
[22:52:27] [Render thread/INFO]:       BeforeConstant found LdcInsn \\n
[22:52:27] [Render thread/INFO]:   BeforeConstant found CLASS constant: value = Ljava/lang/String;, typeValue = null
[22:52:27] [Render thread/INFO]:   BeforeConstant found STRING constant: value = [{}] [CHAT] {}, stringValue = null
[22:52:27] [Render thread/INFO]:     BeforeConstant found a matching constant TYPE at ordinal 4
[22:52:27] [Render thread/INFO]:       BeforeConstant found LdcInsn [{}] [CHAT] {}
[22:52:27] [Render thread/INFO]:   BeforeConstant found STRING constant: value = [CHAT] {}, stringValue = null
[22:52:27] [Render thread/INFO]:     BeforeConstant found a matching constant TYPE at ordinal 5
[22:52:27] [Render thread/INFO]:       BeforeConstant found LdcInsn [CHAT] {}
[22:52:27] [Render thread/INFO]: Instantiating Mojang DFU
[22:52:27] [Render thread/INFO]: Added resource packs: []
[22:52:27] [Datafixer Bootstrap/INFO]: Loaded config for: connectivity.json
[22:52:27] [Render thread/INFO]: Backend library: LWJGL version 3.3.1 build 7
[22:52:27] [Render thread/INFO]: Loaded client.properties
[22:52:27] [Render thread/ERROR]: Mod mixin into Embeddium internals detected. This instance is now tainted. The Embeddium team does not provide any guarantee of support for issues encountered while such mods are installed.
[22:52:27] [Render thread/WARN]: Mod(s) [oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.gui.SodiumGameOptions, which may cause instability.
[22:52:27] [Datafixer Bootstrap/INFO]: 188 Datafixer optimizations took 123 milliseconds
[22:52:27] [Render thread/INFO]: OpenGL Vendor: ATI Technologies Inc.
[22:52:27] [Render thread/INFO]: OpenGL Renderer: AMD Radeon RX 6600 XT
[22:52:27] [Render thread/INFO]: OpenGL Version: 4.6.0 Core Profile Context 25.12.1.251128
[22:52:27] [Render thread/INFO]: Initializing ImmediatelyFast 1.5.3+1.20.4 on AMD Radeon RX 6600 XT (ATI Technologies Inc.) with OpenGL 4.6.0 Core Profile Context 25.12.1.251128
[22:52:27] [Render thread/INFO]: Found Iris/Oculus 1.8.0.1. Enabling compatibility.
[22:52:28] [Render thread/INFO]: Debug functionality is disabled.
[22:52:28] [Render thread/INFO]: OpenGL 4.5 detected, enabling DSA.
[22:52:28] [Render thread/INFO]: Shaders are disabled because enableShaders is set to false in iris.properties
[22:52:28] [Render thread/INFO]: Shaders are disabled
[22:52:28] [Render thread/INFO]: Is OIT supported: true
[22:52:28] [Render thread/INFO]: LOADING STAGE <Minecraft Client Initialization> elapsed 1550 ms
[22:52:28] [Render thread/INFO]: LOADING STAGE 10 - Loading Languages
[22:52:28] [Render thread/INFO]: Wrapped Resource Manager Created!
[22:52:28] [Render thread/INFO]: Wrapped Reload Listener <lpcore - ModelAnalyzer> Created!
[22:52:28] [Render thread/INFO]: LOADING STAGE <Loading Languages> elapsed 20 ms
[22:52:28] [Render thread/INFO]: LOADING STAGE 11 - Constructing Mods
[22:52:28] [modloading-worker-0/INFO]: Hello 1.20.1 Create!
[22:52:28] [modloading-worker-0/INFO]: [LMFT]: Loaded Config File!
[22:52:28] [modloading-worker-0/INFO]: LowDragLib is initializing on platform: Forge
[22:52:28] [modloading-worker-0/WARN]: Static binding violation: PRIVATE @Overwrite method m_109501_ in embeddium.mixins.json:core.render.world.WorldRendererMixin cannot reduce visibiliy of PUBLIC target method, visibility will be upgraded.
[22:52:28] [modloading-worker-0/WARN]: Mod(s) [sodiumoptionsapi, oculus] are modifying Embeddium class me.jellysquid.mods.sodium.client.gui.SodiumOptionsGUI, which may cause instability.
[22:52:28] [modloading-worker-0/WARN]: Method overwrite conflict for sodium$createViewport in embeddium.mixins.json:core.render.frustum.FrustumMixin, previously written by com.moepus.flerovium.mixins.Chunk.FrustumMixin. Skipping method.
[22:52:28] [modloading-worker-0/INFO]: Wrapped Reload Listener <ctm - CTMDefinitionManager$1> Created!
[22:52:28] [modloading-worker-0/INFO]: Scanning classes for rubberdrawers
[22:52:28] [modloading-worker-0/INFO]: [Indigo] Registering Indigo renderer!
[22:52:29] [modloading-worker-0/INFO]: Forge mod loading, version 47.4.0, for MC 1.20.1 with MCP 20230612.114412
[22:52:29] [modloading-worker-0/INFO]: MinecraftForge v47.4.0 Initialized
[22:52:29] [modloading-worker-0/INFO]: Initialised blocks.
[22:52:29] [modloading-worker-0/INFO]: Initialised items.
[22:52:29] [modloading-worker-0/INFO]: I tried to punch tree. It didn't work, my hands are now covered in blood and splinters. Need to try something else ...
[22:52:29] [modloading-worker-0/INFO]: [yalter.mousetweaks.Logger:Log:6]: [Mouse Tweaks] Main.initialize()
[22:52:29] [modloading-worker-0/INFO]: [yalter.mousetweaks.Logger:Log:6]: [Mouse Tweaks] Initialized.
[22:52:29] [modloading-worker-0/INFO]: Registered 2 network packets
[22:52:29] [modloading-worker-0/INFO]: Wrapped Reload Listener <geckolib - GeckoLibCache> Created!
[22:52:29] [modloading-worker-0/INFO]: Hello from Gravestone Curios Compat!
[22:52:29] [modloading-worker-0/INFO]: Steam 'n' Rails v1.6.15-beta initializing! Commit hash: db9de80c47c850758a8a246500389e7893c35953 on Create version: 6.0.8 on platform: Forge
[22:52:29] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:pufferfish_bucket is now minecraft:bucket.
[22:52:29] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:salmon_bucket is now minecraft:bucket.
[22:52:29] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:cod_bucket is now minecraft:bucket.
[22:52:29] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:tropical_fish_bucket is now minecraft:bucket.
[22:52:29] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:axolotl_bucket is now minecraft:bucket.
[22:52:29] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:powder_snow_bucket is now minecraft:bucket.
[22:52:29] [modloading-worker-0/INFO]: Fixing MC-151457. Crafting remainder for minecraft:tadpole_bucket is now minecraft:bucket.
[22:52:29] [modloading-worker-0/INFO]: [MELODY] Loading Melody background audio library..
[22:52:29] [modloading-worker-0/INFO]: [KONKRETE] Successfully initialized!
[22:52:29] [modloading-worker-0/INFO]: [KONKRETE] Server-side libs ready to use!
[22:52:29] [modloading-worker-0/INFO]: Doing super early config setup for zeta
[22:52:29] [modloading-worker-0/INFO]: Sending ConfigManager...
[22:52:29] [modloading-worker-0/INFO]: Sending ConfigManager took 11.94 ms
[22:52:29] [modloading-worker-0/WARN]: Modified mixin "dev.uncandango.alltheleaks.mixin.core.main.RecipeCrawlHandlerMixin". Check debug logs for more information.
[22:52:29] [modloading-worker-0/WARN]: Modified mixin "dev.uncandango.alltheleaks.mixin.core.main.RecipeCrawlHandlerMixin". Check debug logs for more information.
[22:52:29] [modloading-worker-0/WARN]: Modified mixin "dev.uncandango.alltheleaks.mixin.core.main.RecipeCrawlHandlerMixin". Check debug logs for more information.
[22:52:29] [modloading-worker-0/INFO]: Kotlin For Forge Enabled!
[22:52:29] [modloading-worker-0/INFO]: Registering S2C receiver with id architectury:sync_ids
[22:52:29] [modloading-worker-0/INFO]: Registering C2S receiver with id architectury:sync_ids
[22:52:29] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbultimine:send_shape
[22:52:29] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbultimine:key_pressed
[22:52:29] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbultimine:mode_changed
[22:52:29] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbultimine:sync_config_from_server
[22:52:29] [modloading-worker-0/INFO]: Registering S2C receiver with id ftblibrary:edit_nbt
[22:52:29] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbultimine:sync_config_to_server
[22:52:29] [modloading-worker-0/INFO]: Registering C2S receiver with id ftblibrary:edit_nbt_response
[22:52:29] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbultimine:edit_config
[22:52:29] [modloading-worker-0/INFO]: Registering S2C receiver with id ftblibrary:sync_known_server_registries
[22:52:29] [modloading-worker-0/INFO]: Registering S2C receiver with id ftblibrary:edit_config
[22:52:29] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbultimine:sync_ultimine_time
[22:52:29] [modloading-worker-0/INFO]: Wrapped Reload Listener <ftblibrary - SidebarButtonManager> Created!
[22:52:29] [modloading-worker-0/INFO]: Wrapped Reload Listener <ftblibrary - SelectImageResourceScreen$ResourceListener> Created!
[22:52:29] [modloading-worker-0/INFO]: Loaded config for: cupboard.json
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbteams:sync_teams
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbteams:sync_message_history
[22:52:30] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbteams:open_gui
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbteams:open_my_team_gui
[22:52:30] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbteams:update_settings
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbteams:update_settings_response
[22:52:30] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbteams:send_message
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbteams:send_message_response
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbteams:update_presence
[22:52:30] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbteams:create_party
[22:52:30] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbteams:player_gui_operation
[22:52:30] [modloading-worker-0/INFO]: Loaded common.properties
[22:52:30] [modloading-worker-0/INFO]: Loaded dev.properties
[22:52:30] [modloading-worker-0/INFO]: Looking for KubeJS plugins...
[22:52:30] [modloading-worker-0/INFO]: Found plugin source kubejs
[22:52:30] [modloading-worker-0/WARN]: Plugin dev.latvian.mods.kubejs.integration.forge.gamestages.GameStagesIntegration does not have required mod gamestages loaded, skipping
[22:52:30] [modloading-worker-0/INFO]: Found plugin source ldlib
[22:52:30] [modloading-worker-0/INFO]: Found plugin source ftbxmodcompat
[22:52:30] [modloading-worker-0/WARN]: Plugin dev.ftb.mods.ftbxmodcompat.ftbfiltersystem.kubejs.FFSKubeJSPlugin does not have required mod ftbfiltersystem loaded, skipping
[22:52:30] [modloading-worker-0/INFO]: Found plugin source kubejsarsnouveau
[22:52:30] [modloading-worker-0/INFO]: Found plugin source kubejs_create
[22:52:30] [modloading-worker-0/INFO]: Registering C2S receiver with id itemfilters:main/14e7fa1454283aec8ae811ef844ada28
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id itemfilters:main/14e7fa1454283aec8ae811ef844ada28
[22:52:30] [modloading-worker-0/INFO]: Registering C2S receiver with id itemfilters:main/8f6a899247753217b9d86ab427a2b279
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id itemfilters:main/8f6a899247753217b9d86ab427a2b279
[22:52:30] [modloading-worker-0/INFO]: Chloride is here, lets make your experience taste-able
[22:52:30] [modloading-worker-0/INFO]: Loaded config :particle_core_config in 490ms
[22:52:30] [modloading-worker-0/INFO]: Loaded config fzzy_config:keybinds in 555ms
[22:52:30] [modloading-worker-0/INFO]: Found plugin source kubejs_mekanism
[22:52:30] [modloading-worker-0/INFO]: Found plugin source lootjs
[22:52:30] [modloading-worker-0/INFO]: Found plugin source probejs
[22:52:30] [modloading-worker-0/INFO]: Found plugin source gtceu
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:sync_quests
[22:52:30] [modloading-worker-0/INFO]: Registering config for waystones:common (COMMON) with 46 properties.
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:sync_team_data
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:update_task_progress
[22:52:30] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:submit_task
[22:52:30] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:claim_reward
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:claim_reward_response
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:sync_editing_mode
[22:52:30] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:get_emergency_items
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:create_other_team_data
[22:52:30] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:claim_all_rewards
[22:52:30] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:claim_choice_reward
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:display_completion_toast
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:display_reward_toast
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:display_item_reward_toast
[22:52:30] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:toggle_pinned
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:toggle_pinned_response
[22:52:30] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:toggle_chapter_pinned
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:toggle_chapter_pinned_response
[22:52:30] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:toggle_editing_mode
[22:52:30] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:force_save
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:update_team_data
[22:52:30] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:set_custom_image
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:object_started
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:object_completed
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:object_started_reset
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:object_completed_reset
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:sync_lock
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:reset_reward
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:team_data_changed
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:task_screen_config_req
[22:52:30] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:task_screen_config_resp
[22:52:30] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:change_progress
[22:52:30] [modloading-worker-0/INFO]: Registering C2S receiver with id ftbquests:create_object
[22:52:30] [modloading-worker-0/INFO]: Registering S2C receiver with id ftbquests:create_object_response
